ID,ISLEAF,ISSHORTTERM,PARENT_ID,CAT1,CAT2,DESCRIPTION
L10774-10855-8,1,0,0,10774,10855,Establishment of process improvement program
L10774-10855-9,1,0,0,10774,10855,Establishment of safety culture program
L10774-10864-1,1,0,0,10774,10864,Decreased interruptions/distractions
L10774-10864-10,1,0,0,10774,10864,Evaluation of workload and staffing levels
L10774-10864-11,1,0,0,10774,10864,Hiring of additional personnel/expertise
L10774-10864-12,1,0,0,10774,10864,New or upgraded software/machine
L10774-10864-13,1,0,0,10774,10864,Improved IT support/networking
L10774-10864-14,1,0,0,10774,10864,Improved vendor support/service
L10774-10864-15,1,0,0,10774,10864,New or improved equipment/instrumentation
L10774-10864-16,1,0,0,10774,10864,Internal/external audits with recommendations
L10774-10864-17,1,0,0,10774,10864,Creation of team to implement action plan
L10774-10864-18,1,0,0,10774,10864,New procedures
L10774-10864-19,1,0,0,10774,10864,Improved procedure
L10774-10864-2,1,0,0,10774,10864,Increased attention to detail
L10774-10864-20,1,0,0,10774,10864,Procedural checklist
L10774-10864-21,1,0,0,10774,10864,Custom Attribute
L10774-10864-3,1,0,0,10774,10864,"Increased oversight, supervision, or leadership"
L10774-10864-4,1,0,0,10774,10864,Improved methods of communication
L10774-10864-5,1,0,0,10774,10864,Improved communication thru team huddles or meetings
L10774-10864-6,1,0,0,10774,10864,Additional training
L10774-10864-7,1,0,0,10774,10864,Review of key processes
L10774-10864-8,1,0,0,10774,10864,Establishment of process improvement program
L10774-10864-9,1,0,0,10774,10864,Establishment of safety culture program
L10774-10874-1,1,0,0,10774,10874,Decreased interruptions/distractions
L10774-10874-10,1,0,0,10774,10874,Evaluation of workload and staffing levels
L10774-10874-11,1,0,0,10774,10874,Hiring of additional personnel/expertise
L10774-10874-12,1,0,0,10774,10874,New or upgraded software/machine
L10774-10874-13,1,0,0,10774,10874,Improved IT support/networking
L10774-10874-14,1,0,0,10774,10874,Improved vendor support/service
L10774-10874-15,1,0,0,10774,10874,New or improved equipment/instrumentation
L10774-10874-16,1,0,0,10774,10874,Internal/external audits with recommendations
L10774-10874-17,1,0,0,10774,10874,Creation of team to implement action plan
L10774-10874-18,1,0,0,10774,10874,New procedures
L10774-10874-19,1,0,0,10774,10874,Improved procedure
L10774-10874-2,1,0,0,10774,10874,Increased attention to detail
L10774-10874-20,1,0,0,10774,10874,Procedural checklist
L10774-10874-21,1,0,0,10774,10874,Custom Attribute
L10774-10874-3,1,0,0,10774,10874,"Increased oversight, supervision, or leadership"
L10774-10874-4,1,0,0,10774,10874,Improved methods of communication
L10774-10874-5,1,0,0,10774,10874,Improved communication thru team huddles or meetings
L10774-10874-6,1,0,0,10774,10874,Additional training
L10774-10874-7,1,0,0,10774,10874,Review of key processes
L10774-10874-8,1,0,0,10774,10874,Establishment of process improvement program
L10774-10874-9,1,0,0,10774,10874,Establishment of safety culture program
L10774-10884-1,1,0,0,10774,10884,Additional training
L10774-10884-10,1,0,0,10774,10884,Improved equipment/instrumentation
L10774-10884-11,1,0,0,10774,10884,New machine/equipment
L10774-10884-12,1,0,0,10774,10884,Internal audits with recommendations
L10774-10884-13,1,0,0,10774,10884,External audits with recommendations
L10774-10884-14,1,0,0,10774,10884,Review of key processes
L10774-10884-15,1,0,0,10774,10884,Establishment of continuous improvement program
L10774-10884-16,1,0,0,10774,10884,Custom Attribute
L10774-10884-2,1,0,0,10774,10884,New procedures
L10774-10884-3,1,0,0,10774,10884,Improved procedure
L10774-10884-4,1,0,0,10774,10884,Procedural checklist
L10774-10884-5,1,0,0,10774,10884,Increased oversight or supervision
L10774-10884-6,1,0,0,10774,10884,Increased attention to detail
L10774-10884-7,1,0,0,10774,10884,Improved communication through periodic meetings
L10774-10884-8,1,0,0,10774,10884,Evaluation of workload and staffing levels
L10774-10884-9,1,0,0,10774,10884,Hiring of additional personnel/expertise
L10774-10896-1,1,0,0,10774,10896,Decreased interruptions/distractions
L10774-10896-10,1,0,0,10774,10896,Evaluation of workload and staffing levels
L10774-10896-11,1,0,0,10774,10896,Hiring of additional personnel/expertise
L10774-10896-12,1,0,0,10774,10896,New or upgraded software/machine
L10774-10896-13,1,0,0,10774,10896,Improved IT support/networking
L10774-10896-14,1,0,0,10774,10896,Improved vendor support/service
L10774-10896-15,1,0,0,10774,10896,New or improved equipment/instrumentation
L10774-10896-16,1,0,0,10774,10896,Internal/external audits with recommendations
L10774-10896-17,1,0,0,10774,10896,Creation of team to implement action plan
L10774-10896-18,1,0,0,10774,10896,New procedures
L10774-10896-19,1,0,0,10774,10896,Improved procedure
L10774-10896-2,1,0,0,10774,10896,Increased attention to detail
L10774-10896-20,1,0,0,10774,10896,Procedural checklist
L10774-10896-21,1,0,0,10774,10896,Custom Attribute
L10774-10896-3,1,0,0,10774,10896,"Increased oversight, supervision, or leadership"
L10774-10896-4,1,0,0,10774,10896,Improved methods of communication
L10774-10896-5,1,0,0,10774,10896,Improved communication thru team huddles or meetings
L10774-10896-6,1,0,0,10774,10896,Additional training
L10774-10896-7,1,0,0,10774,10896,Review of key processes
L10774-10896-8,1,0,0,10774,10896,Establishment of process improvement program
L10774-10896-9,1,0,0,10774,10896,Establishment of safety culture program
L10774-10907-1,1,0,0,10774,10907,Decreased interruptions/distractions
L10774-10907-10,1,0,0,10774,10907,Evaluation of workload and staffing levels
L10774-10907-11,1,0,0,10774,10907,Hiring of additional personnel/expertise
L10774-10907-12,1,0,0,10774,10907,New or upgraded software/machine
L10774-10907-13,1,0,0,10774,10907,Improved IT support/networking
L10774-10907-14,1,0,0,10774,10907,Improved vendor support/service
L10774-10907-15,1,0,0,10774,10907,New or improved equipment/instrumentation
L10774-10907-16,1,0,0,10774,10907,Internal/external audits with recommendations
L10774-10907-17,1,0,0,10774,10907,Creation of team to implement action plan
L10774-10907-18,1,0,0,10774,10907,New procedures
L10774-10907-19,1,0,0,10774,10907,Improved procedure
L10774-10907-2,1,0,0,10774,10907,Increased attention to detail
L10774-10907-20,1,0,0,10774,10907,Procedural checklist
L10774-10907-21,1,0,0,10774,10907,Custom Attribute
L10774-10907-3,1,0,0,10774,10907,"Increased oversight, supervision, or leadership"
L10774-10907-4,1,0,0,10774,10907,Improved methods of communication
L10774-10907-5,1,0,0,10774,10907,Improved communication thru team huddles or meetings
L10774-10907-6,1,0,0,10774,10907,Additional training
L10774-10907-7,1,0,0,10774,10907,Review of key processes
L10774-10907-8,1,0,0,10774,10907,Establishment of process improvement program
L10774-10907-9,1,0,0,10774,10907,Establishment of safety culture program
L10919-10920-1,1,0,0,10919,10920,Decreased interruptions/distractions
L10919-10920-10,1,0,0,10919,10920,Evaluation of workload and staffing levels
L10919-10920-11,1,0,0,10919,10920,Hiring of additional personnel/expertise
L10919-10920-12,1,0,0,10919,10920,New or upgraded software/equipment
L10919-10920-13,1,0,0,10919,10920,Improved IT support/networking
L10919-10920-14,1,0,0,10919,10920,Improved vendor support/service
L10919-10920-15,1,0,0,10919,10920,Internal/external audits with recommendations
L10919-10920-16,1,0,0,10919,10920,Creation of team to implement action plan
L10919-10920-17,1,0,0,10919,10920,New procedures
L10919-10920-18,1,0,0,10919,10920,Improved procedure
L10919-10920-19,1,0,0,10919,10920,Procedural checklist
L10919-10920-2,1,0,0,10919,10920,Increased attention to detail
L10919-10920-20,1,0,0,10919,10920,Custom Attribute
L10919-10920-3,1,0,0,10919,10920,"Increased oversight, supervision, or leadership"
L10919-10920-4,1,0,0,10919,10920,Improved methods of communication
L10919-10920-5,1,0,0,10919,10920,Improved communication thru team huddles or meetings
L10919-10920-6,1,0,0,10919,10920,Additional training
L10919-10920-7,1,0,0,10919,10920,Review of key processes
L10919-10920-8,1,0,0,10919,10920,Establishment of process improvement program
L10919-10920-9,1,0,0,10919,10920,Establishment of safety culture program
L10940-10941-1,1,0,0,10940,10941,Decreased interruptions/distractions
L10940-10941-10,1,0,0,10940,10941,Evaluation of workload and staffing levels
L10940-10941-11,1,0,0,10940,10941,Hiring of additional personnel/expertise
L10940-10941-12,1,0,0,10940,10941,New or upgraded software/machine
L10940-10941-13,1,0,0,10940,10941,Improved IT support/networking
L10940-10941-14,1,0,0,10940,10941,Improved vendor support/service
L10940-10941-15,1,0,0,10940,10941,New or improved equipment/instrumentation
L10940-10941-16,1,0,0,10940,10941,Internal/external audits with recommendations
L10940-10941-17,1,0,0,10940,10941,Creation of team to implement action plan
L10940-10941-18,1,0,0,10940,10941,New procedures
L10940-10941-19,1,0,0,10940,10941,Improved procedure
L10940-10941-2,1,0,0,10940,10941,Increased attention to detail
L10940-10941-20,1,0,0,10940,10941,Procedural checklist
L10940-10941-21,1,0,0,10940,10941,Custom Attribute
L10940-10941-3,1,0,0,10940,10941,"Increased oversight, supervision, or leadership"
L10940-10941-4,1,0,0,10940,10941,Improved methods of communication
L10940-10941-5,1,0,0,10940,10941,Improved communication thru team huddles or meetings
L10940-10941-6,1,0,0,10940,10941,Additional training
L10940-10941-7,1,0,0,10940,10941,Review of key processes
L10940-10941-8,1,0,0,10940,10941,Establishment of process improvement program
L10940-10941-9,1,0,0,10940,10941,Establishment of safety culture program
L10940-11924-1,1,0,0,10940,11924,Decreased interruptions/distractions
L10940-11924-10,1,0,0,10940,11924,Evaluation of workload and staffing levels
L10940-11924-11,1,0,0,10940,11924,Hiring of additional personnel/expertise
L10940-11924-12,1,0,0,10940,11924,New or upgraded software/machine
L10940-11924-13,1,0,0,10940,11924,Improved IT support/networking
L10940-11924-14,1,0,0,10940,11924,Improved vendor support/service
L10940-11924-15,1,0,0,10940,11924,New or improved equipment/instrumentation
L10940-11924-16,1,0,0,10940,11924,Internal/external audits with recommendations
L10940-11924-17,1,0,0,10940,11924,Creation of team to implement action plan
L10940-11924-18,1,0,0,10940,11924,New procedures
L10940-11924-19,1,0,0,10940,11924,Improved procedure
L10940-11924-2,1,0,0,10940,11924,Increased attention to detail
L10940-11924-20,1,0,0,10940,11924,Procedural checklist
L10940-11924-21,1,0,0,10940,11924,Custom Attribute
L10940-11924-3,1,0,0,10940,11924,"Increased oversight, supervision, or leadership"
L10940-11924-4,1,0,0,10940,11924,Improved methods of communication
L10940-11924-5,1,0,0,10940,11924,Improved communication thru team huddles or meetings
L10940-11924-6,1,0,0,10940,11924,Additional training
L10940-11924-7,1,0,0,10940,11924,Review of key processes
L10940-11924-8,1,0,0,10940,11924,Establishment of process improvement program
L10940-11924-9,1,0,0,10940,11924,Establishment of safety culture program
L10965-10966-1,1,0,0,10965,10966,Additional training
L10965-10966-10,1,0,0,10965,10966,Improved equipment/instrumentation
L10965-10966-11,1,0,0,10965,10966,New machine/equipment
L10965-10966-12,1,0,0,10965,10966,Internal audits with recommendations
L10965-10966-13,1,0,0,10965,10966,External audits with recommendations
L10965-10966-14,1,0,0,10965,10966,Review of key processes
L10965-10966-15,1,0,0,10965,10966,Establishment of continuous improvement program
L10965-10966-16,1,0,0,10965,10966,Custom Attribute
L10965-10966-2,1,0,0,10965,10966,New procedures
L10965-10966-3,1,0,0,10965,10966,Improved procedure
L10965-10966-4,1,0,0,10965,10966,Procedural checklist
L10965-10966-5,1,0,0,10965,10966,Increased oversight or supervision
L10965-10966-6,1,0,0,10965,10966,Increased attention to detail
L10965-10966-7,1,0,0,10965,10966,Improved communication through periodic meetings
L10965-10966-8,1,0,0,10965,10966,Evaluation of workload and staffing levels
L10965-10966-9,1,0,0,10965,10966,Hiring of additional personnel/expertise
L10965-10993-1,1,0,0,10965,10993,Additional training
L10965-10993-10,1,0,0,10965,10993,Improved equipment/instrumentation
L10965-10993-11,1,0,0,10965,10993,New machine/equipment
L10965-10993-12,1,0,0,10965,10993,Internal audits with recommendations
L10965-10993-13,1,0,0,10965,10993,External audits with recommendations
L10965-10993-14,1,0,0,10965,10993,Review of key processes
L10965-10993-15,1,0,0,10965,10993,Establishment of continuous improvement program
L10965-10993-16,1,0,0,10965,10993,Custom Attribute
L10965-10993-2,1,0,0,10965,10993,New procedures
L10965-10993-3,1,0,0,10965,10993,Improved procedure
L10965-10993-4,1,0,0,10965,10993,Procedural checklist
L10965-10993-5,1,0,0,10965,10993,Increased oversight or supervision
L10965-10993-6,1,0,0,10965,10993,Increased attention to detail
L10965-10993-7,1,0,0,10965,10993,Improved communication through periodic meetings
L10965-10993-8,1,0,0,10965,10993,Evaluation of workload and staffing levels
L10965-10993-9,1,0,0,10965,10993,Hiring of additional personnel/expertise
L10965-11010-1,1,0,0,10965,11010,Additional training
L10965-11010-10,1,0,0,10965,11010,Improved equipment/instrumentation
L10965-11010-11,1,0,0,10965,11010,New machine/equipment
L10965-11010-12,1,0,0,10965,11010,Internal audits with recommendations
L10965-11010-13,1,0,0,10965,11010,External audits with recommendations
L10965-11010-14,1,0,0,10965,11010,Review of key processes
L10965-11010-15,1,0,0,10965,11010,Establishment of continuous improvement program
L10965-11010-16,1,0,0,10965,11010,Custom Attribute
L10965-11010-2,1,0,0,10965,11010,New procedures
L10965-11010-3,1,0,0,10965,11010,Improved procedure
L10965-11010-4,1,0,0,10965,11010,Procedural checklist
L10965-11010-5,1,0,0,10965,11010,Increased oversight or supervision
L10965-11010-6,1,0,0,10965,11010,Increased attention to detail
L10965-11010-7,1,0,0,10965,11010,Improved communication through periodic meetings
L10965-11010-8,1,0,0,10965,11010,Evaluation of workload and staffing levels
L10965-11010-9,1,0,0,10965,11010,Hiring of additional personnel/expertise
L11028-11029-1,1,0,0,11028,11029,Additional training
L11028-11029-10,1,0,0,11028,11029,Improved equipment/instrumentation
L11028-11029-11,1,0,0,11028,11029,New machine/equipment
L11028-11029-12,1,0,0,11028,11029,Internal audits with recommendations
L11028-11029-13,1,0,0,11028,11029,External audits with recommendations
L11028-11029-14,1,0,0,11028,11029,Review of key processes
L11028-11029-15,1,0,0,11028,11029,Establishment of continuous improvement program
L11028-11029-16,1,0,0,11028,11029,Custom Attribute
L11028-11029-2,1,0,0,11028,11029,New procedures
L11028-11029-3,1,0,0,11028,11029,Improved procedure
L11028-11029-4,1,0,0,11028,11029,Procedural checklist
L11028-11029-5,1,0,0,11028,11029,Increased oversight or supervision
